time,strain,stress,damage,applied_stress,temperature,strain_rate,damage_rate
294.5891783567134,5.688979987692089,149.4311020012308,0.061796765018468376,150,950,0.0033836563929956487,0.00019655132095990936
296.59318637274544,5.695737914535809,149.43042620854644,0.062190488285921074,150,950,0.003360898075454477,0.0001963846117244549
298.5971943887775,5.702450521060643,149.42975494789394,0.06258387769071068,150,950,0.003338424974911103,0.00019621812578466367
300.6012024048096,5.7091183753570975,149.4290881624643,0.0629769336798476,150,950,0.0033162336116958624,0.0001960518626655857
302.6052104208417,5.71574203854239,149.42842579614577,0.06336965669939039,150,950,0.003294320506136428,0.00019588582189226933
304.60921843687373,5.72232206476045,149.42776779352397,0.06376204719444586,150,950,0.003272682178561581,0.00019572000298975767
306.6132264529058,5.728859001181916,149.42711409988183,0.06415410560916898,150,950,0.003251315149300771,0.00019555440548310252
308.61723446893785,5.73535338800414,149.4264646611996,0.06454583238676291,150,950,0.0032302159386821128,0.00019538902889736087
310.6212424849699,5.741805758451183,149.4258194241549,0.06493722796947904,150,950,0.0032093810670348333,0.00019522387275756545
312.625250501002,5.748216638773819,149.42517833612263,0.06532829279861688,150,950,0.0031888070546879366,0.00019505893658876977
314.62925851703403,5.754586548249531,149.42454134517507,0.06571902731452421,150,950,0.0031684904219697607,0.00019489421991602737
316.6332665330661,5.760915999182515,149.42390840008176,0.06610943195659695,150,950,0.00314842768920931,0.00019472972226438137
318.63727454909815,5.767205496903677,149.42327945030965,0.06649950716327925,150,950,0.0031286153767358105,0.0001945654431588853
320.6412825651302,5.773455539770635,149.42265444602296,0.06688925337206342,150,950,0.0031090500048776004,0.0001944013821245788
322.64529058116227,5.779666619167715,149.42203333808325,0.06727867101948998,150,950,0.003089728093963684,0.00019423753868651888
324.64929859719433,5.78583921950596,149.42141607804942,0.06766776054114766,150,950,0.0030706461643230654,0.00019407391236974866
326.6533066132264,5.791973818223118,149.4208026181777,0.06805652237167334,150,950,0.0030518007362838606,0.00019391050269931473
328.6573146292585,5.798070885783652,149.42019291142165,0.06844495694475214,150,950,0.003033188330176184,0.00019374730920027755
330.66132264529057,5.804130885678735,149.41958691143213,0.06883306469311733,150,950,0.00301480546632793,0.0001935843313976629
332.6653306613226,5.810154274426249,149.41898457255738,0.06922084604855039,150,950,0.0029966486650676583,0.00019342156881653819
334.6693386773547,5.816141501570789,149.41838584984293,0.069608301441881,150,950,0.0029787144467248172,0.00019325902098194306
336.67334669338675,5.8220930096836625,149.41779069903166,0.06999543130298704,150,950,0.002960999331628189,0.00019309668741893452
